Time(utc),GHI,DHI,DNI,LWD,wind_dir_min,wind_dir_avg,wind_dir_max,wind_speed_min,wind_speed_avg,wind_speed_max,air_temperature,relative_humidity,air_pressure,rain_accumulation,rain_duration,rain_intensity,hail_accumulation,hail_duration,hail_intensity,
00:59:00 06/01/2018,-1.086,-0.8931,0.06199,0.06199,0.06199,0.06199,0.06199,0.06199,0.06199,0.06199,0.06199,0.06199,0.06199,3.719,0.06199,0.06199,3.719,0.06199,0.06199,
01:59:00 06/01/2018,-1.752,-1.428,-0.1683,-0.1683,-0.1683,-0.1683,-0.1683,-0.1683,-0.1683,-0.1683,-0.1683,-0.1683,-0.1683,-10.1,-0.1683,-0.1683,-10.1,-0.1683,-0.1683,
02:59:00 06/01/2018,-1.968,-1.607,-0.1785,-0.1785,-0.1785,-0.1785,-0.1785,-0.1785,-0.1785,-0.1785,-0.1785,-0.1785,-0.1785,-10.71,-0.1785,-0.1785,-10.71,-0.1785,-0.1785,
03:59:00 06/01/2018,-2.183,-1.775,-0.1759,-0.1759,-0.1759,-0.1759,-0.1759,-0.1759,-0.1759,-0.1759,-0.1759,-0.1759,-0.1759,-10.56,-0.1759,-0.1759,-10.56,-0.1759,-0.1759,
04:59:00 06/01/2018,-1.851,-1.465,-0.1017,-0.1017,-0.1017,-0.1017,-0.1017,-0.1017,-0.1017,-0.1017,-0.1017,-0.1017,-0.1017,-6.102,-0.1017,-0.1017,-6.102,-0.1017,-0.1017,
05:59:00 06/01/2018,-1.583,-1.253,0.06068,0.06068,0.06068,0.06068,0.06068,0.06068,0.06068,0.06068,0.06068,0.06068,0.06068,3.641,0.06068,0.06068,3.641,0.06068,0.06068,
06:59:00 06/01/2018,-0.9383,-0.7166,0.1251,0.1251,0.1251,0.1251,0.1251,0.1251,0.1251,0.1251,0.1251,0.1251,0.1251,7.506,0.1251,0.1251,7.506,0.1251,0.1251,
07:59:00 06/01/2018,0.5637,0.8115,0.05484,0.05484,0.05484,0.05484,0.05484,0.05484,0.05484,0.05484,0.05484,0.05484,0.05484,3.291,0.05484,0.05484,3.291,0.05484,0.05484,
08:59:00 06/01/2018,5.71,5.89,0.08564,0.08564,0.08564,0.08564,0.08564,0.08564,0.08564,0.08564,0.08564,0.08564,0.08564,5.138,0.08564,0.08564,5.138,0.08564,0.08564,
09:59:00 06/01/2018,38.72,39.6,0.2321,0.2321,0.2321,0.2321,0.2321,0.2321,0.2321,0.2321,0.2321,0.2321,0.2321,13.93,0.2321,0.2321,13.93,0.2321,0.2321,
10:59:00 06/01/2018,67.44,68.87,0.2742,0.2742,0.2742,0.2742,0.2742,0.2742,0.2742,0.2742,0.2742,0.2742,0.2742,16.45,0.2742,0.2742,16.45,0.2742,0.2742,
11:59:00 06/01/2018,91.63,88.12,22.58,22.58,22.58,22.58,22.58,22.58,22.58,22.58,22.58,22.58,22.58,1355,22.58,22.58,1355,22.58,22.58,
12:59:00 06/01/2018,77.82,74.83,21.71,21.71,21.71,21.71,21.71,21.71,21.71,21.71,21.71,21.71,21.71,1303,21.71,21.71,1303,21.71,21.71,
13:59:00 06/01/2018,29.88,30.52,0.1809,0.1809,0.1809,0.1809,0.1809,0.1809,0.1809,0.1809,0.1809,0.1809,0.1809,10.85,0.1809,0.1809,10.85,0.1809,0.1809,
14:59:00 06/01/2018,10.98,10.86,13.29,13.29,13.29,13.29,13.29,13.29,13.29,13.29,13.29,13.29,13.29,797.2,13.29,13.29,797.2,13.29,13.29,
15:59:00 06/01/2018,-2.501,-2.103,-0.494,-0.494,-0.494,-0.494,-0.494,-0.494,-0.494,-0.494,-0.494,-0.494,-0.494,-29.64,-0.494,-0.494,-29.64,-0.494,-0.494,
16:59:00 06/01/2018,-3.196,-2.821,-0.5661,-0.5661,-0.5661,-0.5661,-0.5661,-0.5661,-0.5661,-0.5661,-0.5661,-0.5661,-0.5661,-33.97,-0.5661,-0.5661,-33.97,-0.5661,-0.5661,
17:59:00 06/01/2018,-3.067,-2.705,-0.6129,-0.6129,-0.6129,-0.6129,-0.6129,-0.6129,-0.6129,-0.6129,-0.6129,-0.6129,-0.6129,-36.77,-0.6129,-0.6129,-36.77,-0.6129,-0.6129,
18:59:00 06/01/2018,-2.771,-2.439,-0.5494,-0.5494,-0.5494,-0.5494,-0.5494,-0.5494,-0.5494,-0.5494,-0.5494,-0.5494,-0.5494,-32.97,-0.5494,-0.5494,-32.97,-0.5494,-0.5494,
19:59:00 06/01/2018,-2.741,-2.323,-0.5125,-0.5125,-0.5125,-0.5125,-0.5125,-0.5125,-0.5125,-0.5125,-0.5125,-0.5125,-0.5125,-30.75,-0.5125,-0.5125,-30.75,-0.5125,-0.5125,
20:59:00 06/01/2018,-2.779,-2.373,-0.4646,-0.4646,-0.4646,-0.4646,-0.4646,-0.4646,-0.4646,-0.4646,-0.4646,-0.4646,-0.4646,-27.88,-0.4646,-0.4646,-27.88,-0.4646,-0.4646,
21:59:00 06/01/2018,-2.669,-3.131,-0.5392,-0.5392,-0.5392,-0.5392,-0.5392,-0.5392,-0.5392,-0.5392,-0.5392,-0.5392,-0.5392,-32.35,-0.5392,-0.5392,-32.35,-0.5392,-0.5392,
22:59:00 06/01/2018,-3.44,-3.186,-0.5223,-0.5223,-0.5223,-0.5223,-0.5223,-0.5223,-0.5223,-0.5223,-0.5223,-0.5223,-0.5223,-31.34,-0.5223,-0.5223,-31.34,-0.5223,-0.5223,
23:59:00 06/01/2018,-2.714,-3.403,-0.5358,-0.5358,-0.5358,-0.5358,-0.5358,-0.5358,-0.5358,-0.5358,-0.5358,-0.5358,-0.5358,-32.15,-0.5358,-0.5358,-32.15,-0.5358,-0.5358,
00:59:00 07/01/2018,-1.258,-3.063,-0.5424,-0.5424,-0.5424,-0.5424,-0.5424,-0.5424,-0.5424,-0.5424,-0.5424,-0.5424,-0.5424,-32.55,-0.5424,-0.5424,-32.55,-0.5424,-0.5424,
01:59:00 07/01/2018,-2.652,-3.017,-0.495,-0.495,-0.495,-0.495,-0.495,-0.495,-0.495,-0.495,-0.495,-0.495,-0.495,-29.7,-0.495,-0.495,-29.7,-0.495,-0.495,
02:59:00 07/01/2018,0,-3.211,-0.5833,-0.5833,-0.5833,-0.5833,-0.5833,-0.5833,-0.5833,-0.5833,-0.5833,-0.5833,-0.5833,-35,-0.5833,-0.5833,-35,-0.5833,-0.5833,
03:59:00 07/01/2018,-0.3967,-3.549,-0.5119,-0.5119,-0.5119,-0.5119,-0.5119,-0.5119,-0.5119,-0.5119,-0.5119,-0.5119,-0.5119,-30.71,-0.5119,-0.5119,-30.71,-0.5119,-0.5119,
04:59:00 07/01/2018,-0.6564,-3.399,-0.4805,-0.4805,-0.4805,-0.4805,-0.4805,-0.4805,-0.4805,-0.4805,-0.4805,-0.4805,-0.4805,-28.83,-0.4805,-0.4805,-28.83,-0.4805,-0.4805,
05:59:00 07/01/2018,-1.674,-3.309,-0.4655,-0.4655,-0.4655,-0.4655,-0.4655,-0.4655,-0.4655,-0.4655,-0.4655,-0.4655,-0.4655,-27.93,-0.4655,-0.4655,-27.93,-0.4655,-0.4655,
06:59:00 07/01/2018,-2.967,-2.925,-0.5094,-0.5094,-0.5094,-0.5094,-0.5094,-0.5094,-0.5094,-0.5094,-0.5094,-0.5094,-0.5094,-30.56,-0.5094,-0.5094,-30.56,-0.5094,-0.5094,
07:59:00 07/01/2018,1.464,1.21,7.578,7.578,7.578,7.578,7.578,7.578,7.578,7.578,7.578,7.578,7.578,454.7,7.578,7.578,454.7,7.578,7.578,
08:59:00 07/01/2018,101.5,22.65,428.1,428.1,428.1,428.1,428.1,428.1,428.1,428.1,428.1,428.1,428.1,25680,428.1,428.1,25680,428.1,428.1,
09:59:00 07/01/2018,192.5,36.54,636.7,636.7,636.7,636.7,636.7,636.7,636.7,636.7,636.7,636.7,636.7,38200,636.7,636.7,38200,636.7,636.7,
10:59:00 07/01/2018,234.3,42.65,717.7,717.7,717.7,717.7,717.7,717.7,717.7,717.7,717.7,717.7,717.7,43060,717.7,717.7,43060,717.7,717.7,
11:59:00 07/01/2018,225.5,42.23,737.2,737.2,737.2,737.2,737.2,737.2,737.2,737.2,737.2,737.2,737.2,44230,737.2,737.2,44230,737.2,737.2,
12:59:00 07/01/2018,174.9,36,706.6,706.6,706.6,706.6,706.6,706.6,706.6,706.6,706.6,706.6,706.6,42400,706.6,706.6,42400,706.6,706.6,
13:59:00 07/01/2018,103.9,26.56,590.4,590.4,590.4,590.4,590.4,590.4,590.4,590.4,590.4,590.4,590.4,35420,590.4,590.4,35420,590.4,590.4,
14:59:00 07/01/2018,23.64,9.917,206,206,206,206,206,206,206,206,206,206,206,12360,206,206,12360,206,206,
15:59:00 07/01/2018,-2.846,-2.239,-0.684,-0.684,-0.684,-0.684,-0.684,-0.684,-0.684,-0.684,-0.684,-0.684,-0.684,-41.04,-0.684,-0.684,-41.04,-0.684,-0.684,
16:59:00 07/01/2018,-3.573,-3.004,-0.6073,-0.6073,-0.6073,-0.6073,-0.6073,-0.6073,-0.6073,-0.6073,-0.6073,-0.6073,-0.6073,-36.44,-0.6073,-0.6073,-36.44,-0.6073,-0.6073,
17:59:00 07/01/2018,-3.219,-2.733,-0.6102,-0.6102,-0.6102,-0.6102,-0.6102,-0.6102,-0.6102,-0.6102,-0.6102,-0.6102,-0.6102,-36.61,-0.6102,-0.6102,-36.61,-0.6102,-0.6102,
18:59:00 07/01/2018,-3.087,-2.681,-0.6512,-0.6512,-0.6512,-0.6512,-0.6512,-0.6512,-0.6512,-0.6512,-0.6512,-0.6512,-0.6512,-39.07,-0.6512,-0.6512,-39.07,-0.6512,-0.6512,
19:59:00 07/01/2018,-3.145,-2.684,-0.5843,-0.5843,-0.5843,-0.5843,-0.5843,-0.5843,-0.5843,-0.5843,-0.5843,-0.5843,-0.5843,-35.06,-0.5843,-0.5843,-35.06,-0.5843,-0.5843,
20:59:00 07/01/2018,-3.051,-2.584,-0.5189,-0.5189,-0.5189,-0.5189,-0.5189,-0.5189,-0.5189,-0.5189,-0.5189,-0.5189,-0.5189,-31.13,-0.5189,-0.5189,-31.13,-0.5189,-0.5189,
21:59:00 07/01/2018,-2.882,-2.574,-0.5316,-0.5316,-0.5316,-0.5316,-0.5316,-0.5316,-0.5316,-0.5316,-0.5316,-0.5316,-0.5316,-31.9,-0.5316,-0.5316,-31.9,-0.5316,-0.5316,
22:59:00 07/01/2018,-3.099,-2.686,-0.5785,-0.5785,-0.5785,-0.5785,-0.5785,-0.5785,-0.5785,-0.5785,-0.5785,-0.5785,-0.5785,-34.71,-0.5785,-0.5785,-34.71,-0.5785,-0.5785,
23:59:00 07/01/2018,-2.976,-2.658,-0.5813,-0.5813,-0.5813,-0.5813,-0.5813,-0.5813,-0.5813,-0.5813,-0.5813,-0.5813,-0.5813,-34.88,-0.5813,-0.5813,-34.88,-0.5813,-0.5813,
00:59:00 08/01/2018,-2.961,-2.576,-0.5346,-0.5346,-0.5346,-0.5346,-0.5346,-0.5346,-0.5346,-0.5346,-0.5346,-0.5346,-0.5346,-32.07,-0.5346,-0.5346,-32.07,-0.5346,-0.5346,
01:59:00 08/01/2018,-2.687,-2.381,-0.4784,-0.4784,-0.4784,-0.4784,-0.4784,-0.4784,-0.4784,-0.4784,-0.4784,-0.4784,-0.4784,-28.71,-0.4784,-0.4784,-28.71,-0.4784,-0.4784,
02:59:00 08/01/2018,-2.655,-2.307,-0.4654,-0.4654,-0.4654,-0.4654,-0.4654,-0.4654,-0.4654,-0.4654,-0.4654,-0.4654,-0.4654,-27.92,-0.4654,-0.4654,-27.92,-0.4654,-0.4654,
03:59:00 08/01/2018,-2.402,-2.099,-0.4294,-0.4294,-0.4294,-0.4294,-0.4294,-0.4294,-0.4294,-0.4294,-0.4294,-0.4294,-0.4294,-25.76,-0.4294,-0.4294,-25.76,-0.4294,-0.4294,
04:59:00 08/01/2018,-2.443,-2.174,-0.4247,-0.4247,-0.4247,-0.4247,-0.4247,-0.4247,-0.4247,-0.4247,-0.4247,-0.4247,-0.4247,-25.48,-0.4247,-0.4247,-25.48,-0.4247,-0.4247,
05:59:00 08/01/2018,-2.344,-2.084,-0.4107,-0.4107,-0.4107,-0.4107,-0.4107,-0.4107,-0.4107,-0.4107,-0.4107,-0.4107,-0.4107,-24.64,-0.4107,-0.4107,-24.64,-0.4107,-0.4107,
06:59:00 08/01/2018,-2.324,-2.081,-0.3897,-0.3897,-0.3897,-0.3897,-0.3897,-0.3897,-0.3897,-0.3897,-0.3897,-0.3897,-0.3897,-23.38,-0.3897,-0.3897,-23.38,-0.3897,-0.3897,
07:59:00 08/01/2018,3.947,3.6,4.109,4.109,4.109,4.109,4.109,4.109,4.109,4.109,4.109,4.109,4.109,246.6,4.109,4.109,246.6,4.109,4.109,
08:59:00 08/01/2018,92.43,33,265.2,265.2,265.2,265.2,265.2,265.2,265.2,265.2,265.2,265.2,265.2,15910,265.2,265.2,15910,265.2,265.2,
09:59:00 08/01/2018,200.8,62.77,469.4,469.4,469.4,469.4,469.4,469.4,469.4,469.4,469.4,469.4,469.4,28160,469.4,469.4,28160,469.4,469.4,
10:59:00 08/01/2018,168.1,122.1,162.2,162.2,162.2,162.2,162.2,162.2,162.2,162.2,162.2,162.2,162.2,9732,162.2,162.2,9732,162.2,162.2,
11:59:00 08/01/2018,191.8,69.67,584.9,584.9,584.9,584.9,584.9,584.9,584.9,584.9,584.9,584.9,584.9,35100,584.9,584.9,35100,584.9,584.9,
12:59:00 08/01/2018,142.9,50.23,568.8,568.8,568.8,568.8,568.8,568.8,568.8,568.8,568.8,568.8,568.8,34130,568.8,568.8,34130,568.8,568.8,
13:59:00 08/01/2018,88.5,31.83,455.4,455.4,455.4,455.4,455.4,455.4,455.4,455.4,455.4,455.4,455.4,27320,455.4,455.4,27320,455.4,455.4,
14:59:00 08/01/2018,20.41,13.4,112,112,112,112,112,112,112,112,112,112,112,6718,112,112,6718,112,112,
15:59:00 08/01/2018,-0.4569,-0.1296,-0.0252,-0.0252,-0.0252,-0.0252,-0.0252,-0.0252,-0.0252,-0.0252,-0.0252,-0.0252,-0.0252,-1.512,-0.0252,-0.0252,-1.512,-0.0252,-0.0252,
16:59:00 08/01/2018,-0.707,-0.4701,-0.09011,-0.09011,-0.09011,-0.09011,-0.09011,-0.09011,-0.09011,-0.09011,-0.09011,-0.09011,-0.09011,-5.407,-0.09011,-0.09011,-5.407,-0.09011,-0.09011,
17:59:00 08/01/2018,-0.7253,-0.5073,-0.1288,-0.1288,-0.1288,-0.1288,-0.1288,-0.1288,-0.1288,-0.1288,-0.1288,-0.1288,-0.1288,-7.726,-0.1288,-0.1288,-7.726,-0.1288,-0.1288,
18:59:00 08/01/2018,-0.612,-0.4533,-0.08565,-0.08565,-0.08565,-0.08565,-0.08565,-0.08565,-0.08565,-0.08565,-0.08565,-0.08565,-0.08565,-5.139,-0.08565,-0.08565,-5.139,-0.08565,-0.08565,
19:59:00 08/01/2018,-0.5734,-0.4634,-0.1347,-0.1347,-0.1347,-0.1347,-0.1347,-0.1347,-0.1347,-0.1347,-0.1347,-0.1347,-0.1347,-8.084,-0.1347,-0.1347,-8.084,-0.1347,-0.1347,
20:59:00 08/01/2018,-0.6149,-0.4918,-0.08581,-0.08581,-0.08581,-0.08581,-0.08581,-0.08581,-0.08581,-0.08581,-0.08581,-0.08581,-0.08581,-5.149,-0.08581,-0.08581,-5.149,-0.08581,-0.08581,
21:59:00 08/01/2018,-0.3991,-0.3999,-0.04368,-0.04368,-0.04368,-0.04368,-0.04368,-0.04368,-0.04368,-0.04368,-0.04368,-0.04368,-0.04368,-2.621,-0.04368,-0.04368,-2.621,-0.04368,-0.04368,
22:59:00 08/01/2018,-0.2569,-0.1331,0.03781,0.03781,0.03781,0.03781,0.03781,0.03781,0.03781,0.03781,0.03781,0.03781,0.03781,2.269,0.03781,0.03781,2.269,0.03781,0.03781,
23:59:00 08/01/2018,-0.3286,-0.2049,0.04344,0.04344,0.04344,0.04344,0.04344,0.04344,0.04344,0.04344,0.04344,0.04344,0.04344,2.606,0.04344,0.04344,2.606,0.04344,0.04344,
00:59:00 09/01/2018,-0.2727,-0.2069,0.04606,0.04606,0.04606,0.04606,0.04606,0.04606,0.04606,0.04606,0.04606,0.04606,0.04606,2.764,0.04606,0.04606,2.764,0.04606,0.04606,
01:59:00 09/01/2018,-0.304,-0.227,0.005289,0.005289,0.005289,0.005289,0.005289,0.005289,0.005289,0.005289,0.005289,0.005289,0.005289,0.3174,0.005289,0.005289,0.3174,0.005289,0.005289,
02:59:00 09/01/2018,-0.2501,-0.2127,0.001717,0.001717,0.001717,0.001717,0.001717,0.001717,0.001717,0.001717,0.001717,0.001717,0.001717,0.103,0.001717,0.001717,0.103,0.001717,0.001717,
03:59:00 09/01/2018,-0.5365,-0.4276,-0.1009,-0.1009,-0.1009,-0.1009,-0.1009,-0.1009,-0.1009,-0.1009,-0.1009,-0.1009,-0.1009,-6.055,-0.1009,-0.1009,-6.055,-0.1009,-0.1009,
04:59:00 09/01/2018,-0.6067,-0.4934,-0.1275,-0.1275,-0.1275,-0.1275,-0.1275,-0.1275,-0.1275,-0.1275,-0.1275,-0.1275,-0.1275,-7.651,-0.1275,-0.1275,-7.651,-0.1275,-0.1275,
05:59:00 09/01/2018,-0.9681,-0.7244,-0.1776,-0.1776,-0.1776,-0.1776,-0.1776,-0.1776,-0.1776,-0.1776,-0.1776,-0.1776,-0.1776,-10.66,-0.1776,-0.1776,-10.66,-0.1776,-0.1776,
06:59:00 09/01/2018,-1.362,-1.102,-0.2421,-0.2421,-0.2421,-0.2421,-0.2421,-0.2421,-0.2421,-0.2421,-0.2421,-0.2421,-0.2421,-14.52,-0.2421,-0.2421,-14.52,-0.2421,-0.2421,
07:59:00 09/01/2018,3.81,3.249,16.05,16.05,16.05,16.05,16.05,16.05,16.05,16.05,16.05,16.05,16.05,963.2,16.05,16.05,963.2,16.05,16.05,
08:59:00 09/01/2018,56.36,20.11,395.8,395.8,395.8,395.8,395.8,395.8,395.8,395.8,395.8,395.8,395.8,23750,395.8,395.8,23750,395.8,395.8,
09:59:00 09/01/2018,125.3,32.06,601.2,601.2,601.2,601.2,601.2,601.2,601.2,601.2,601.2,601.2,601.2,36070,601.2,601.2,36070,601.2,601.2,
10:59:00 09/01/2018,173.5,36.65,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.2,41890,698.2,698.2,41890,698.2,698.2,
11:59:00 09/01/2018,185.2,36.45,721.9,721.9,721.9,721.9,721.9,721.9,721.9,721.9,721.9,721.9,721.9,43310,721.9,721.9,43310,721.9,721.9,
12:59:00 09/01/2018,97.67,32.26,342.4,342.4,342.4,342.4,342.4,342.4,342.4,342.4,342.4,342.4,342.4,20540,342.4,342.4,20540,342.4,342.4,
13:59:00 09/01/2018,34.67,35.3,0.9306,0.9306,0.9306,0.9306,0.9306,0.9306,0.9306,0.9306,0.9306,0.9306,0.9306,55.84,0.9306,0.9306,55.84,0.9306,0.9306,
14:59:00 09/01/2018,10.79,11.19,-0.1856,-0.1856,-0.1856,-0.1856,-0.1856,-0.1856,-0.1856,-0.1856,-0.1856,-0.1856,-0.1856,-11.14,-0.1856,-0.1856,-11.14,-0.1856,-0.1856,
15:59:00 09/01/2018,-1.35,-1.131,-0.3028,-0.3028,-0.3028,-0.3028,-0.3028,-0.3028,-0.3028,-0.3028,-0.3028,-0.3028,-0.3028,-18.17,-0.3028,-0.3028,-18.17,-0.3028,-0.3028,
16:59:00 09/01/2018,-1.38,-1.192,-0.2161,-0.2161,-0.2161,-0.2161,-0.2161,-0.2161,-0.2161,-0.2161,-0.2161,-0.2161,-0.2161,-12.97,-0.2161,-0.2161,-12.97,-0.2161,-0.2161,
17:59:00 09/01/2018,-1.294,-1.105,-0.2395,-0.2395,-0.2395,-0.2395,-0.2395,-0.2395,-0.2395,-0.2395,-0.2395,-0.2395,-0.2395,-14.37,-0.2395,-0.2395,-14.37,-0.2395,-0.2395,
18:59:00 09/01/2018,-1.657,-1.448,-0.3351,-0.3351,-0.3351,-0.3351,-0.3351,-0.3351,-0.3351,-0.3351,-0.3351,-0.3351,-0.3351,-20.11,-0.3351,-0.3351,-20.11,-0.3351,-0.3351,
19:59:00 09/01/2018,-1.767,-1.565,-0.3763,-0.3763,-0.3763,-0.3763,-0.3763,-0.3763,-0.3763,-0.3763,-0.3763,-0.3763,-0.3763,-22.58,-0.3763,-0.3763,-22.58,-0.3763,-0.3763,
20:59:00 09/01/2018,-1.824,-1.613,-0.3717,-0.3717,-0.3717,-0.3717,-0.3717,-0.3717,-0.3717,-0.3717,-0.3717,-0.3717,-0.3717,-22.3,-0.3717,-0.3717,-22.3,-0.3717,-0.3717,
21:59:00 09/01/2018,-1.787,-1.581,-0.3571,-0.3571,-0.3571,-0.3571,-0.3571,-0.3571,-0.3571,-0.3571,-0.3571,-0.3571,-0.3571,-21.43,-0.3571,-0.3571,-21.43,-0.3571,-0.3571,
22:59:00 09/01/2018,-1.701,-1.488,-0.3431,-0.3431,-0.3431,-0.3431,-0.3431,-0.3431,-0.3431,-0.3431,-0.3431,-0.3431,-0.3431,-20.59,-0.3431,-0.3431,-20.59,-0.3431,-0.3431,
23:59:00 09/01/2018,-1.183,-1.042,-0.2333,-0.2333,-0.2333,-0.2333,-0.2333,-0.2333,-0.2333,-0.2333,-0.2333,-0.2333,-0.2333,-14,-0.2333,-0.2333,-14,-0.2333,-0.2333,
00:59:00 10/01/2018,-1.135,-0.977,-0.2286,-0.2286,-0.2286,-0.2286,-0.2286,-0.2286,-0.2286,-0.2286,-0.2286,-0.2286,-0.2286,-13.71,-0.2286,-0.2286,-13.71,-0.2286,-0.2286,
01:59:00 10/01/2018,-1.311,-1.144,-0.155,-0.155,-0.155,-0.155,-0.155,-0.155,-0.155,-0.155,-0.155,-0.155,-0.155,-9.299,-0.155,-0.155,-9.299,-0.155,-0.155,
02:59:00 10/01/2018,-1.187,-0.9739,0.00819,0.00819,0.00819,0.00819,0.00819,0.00819,0.00819,0.00819,0.00819,0.00819,0.00819,0.4914,0.00819,0.00819,0.4914,0.00819,0.00819,
03:59:00 10/01/2018,-1.138,-0.8379,-0.01241,-0.01241,-0.01241,-0.01241,-0.01241,-0.01241,-0.01241,-0.01241,-0.01241,-0.01241,-0.01241,-0.7448,-0.01241,-0.01241,-0.7448,-0.01241,-0.01241,
04:59:00 10/01/2018,-0.8041,-0.6175,-0.04906,-0.04906,-0.04906,-0.04906,-0.04906,-0.04906,-0.04906,-0.04906,-0.04906,-0.04906,-0.04906,-2.944,-0.04906,-0.04906,-2.944,-0.04906,-0.04906,
05:59:00 10/01/2018,-0.4296,-0.3019,-0.005842,-0.005842,-0.005842,-0.005842,-0.005842,-0.005842,-0.005842,-0.005842,-0.005842,-0.005842,-0.005842,-0.3505,-0.005842,-0.005842,-0.3505,-0.005842,-0.005842,
06:59:00 10/01/2018,-0.7932,-0.5422,-0.04182,-0.04182,-0.04182,-0.04182,-0.04182,-0.04182,-0.04182,-0.04182,-0.04182,-0.04182,-0.04182,-2.509,-0.04182,-0.04182,-2.509,-0.04182,-0.04182,
07:59:00 10/01/2018,0.02479,0.1127,-0.05027,-0.05027,-0.05027,-0.05027,-0.05027,-0.05027,-0.05027,-0.05027,-0.05027,-0.05027,-0.05027,-3.016,-0.05027,-0.05027,-3.016,-0.05027,-0.05027,
08:59:00 10/01/2018,9.031,9.19,0.07543,0.07543,0.07543,0.07543,0.07543,0.07543,0.07543,0.07543,0.07543,0.07543,0.07543,4.526,0.07543,0.07543,4.526,0.07543,0.07543,
09:59:00 10/01/2018,24.91,25.49,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.159,9.537,0.159,0.159,9.537,0.159,0.159,
10:59:00 10/01/2018,10.29,10.61,0.1398,0.1398,0.1398,0.1398,0.1398,0.1398,0.1398,0.1398,0.1398,0.1398,0.1398,8.386,0.1398,0.1398,8.386,0.1398,0.1398,
11:59:00 10/01/2018,22.77,23.31,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.141,8.46,0.141,0.141,8.46,0.141,0.141,
12:59:00 10/01/2018,31.86,32.52,0.2084,0.2084,0.2084,0.2084,0.2084,0.2084,0.2084,0.2084,0.2084,0.2084,0.2084,12.51,0.2084,0.2084,12.51,0.2084,0.2084,
13:59:00 10/01/2018,25.65,26.16,0.2893,0.2893,0.2893,0.2893,0.2893,0.2893,0.2893,0.2893,0.2893,0.2893,0.2893,17.36,0.2893,0.2893,17.36,0.2893,0.2893,
14:59:00 10/01/2018,5.46,5.502,0.1867,0.1867,0.1867,0.1867,0.1867,0.1867,0.1867,0.1867,0.1867,0.1867,0.1867,11.2,0.1867,0.1867,11.2,0.1867,0.1867,
15:59:00 10/01/2018,0.1417,0.02648,0.2093,0.2093,0.2093,0.2093,0.2093,0.2093,0.2093,0.2093,0.2093,0.2093,0.2093,12.56,0.2093,0.2093,12.56,0.2093,0.2093,
16:59:00 10/01/2018,-0.04765,-0.1488,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843,11.06,0.1843,0.1843,11.06,0.1843,0.1843,
17:59:00 10/01/2018,-0.08412,-0.1545,0.07387,0.07387,0.07387,0.07387,0.07387,0.07387,0.07387,0.07387,0.07387,0.07387,0.07387,4.432,0.07387,0.07387,4.432,0.07387,0.07387,
18:59:00 10/01/2018,-0.2229,-0.1466,0.04006,0.04006,0.04006,0.04006,0.04006,0.04006,0.04006,0.04006,0.04006,0.04006,0.04006,2.404,0.04006,0.04006,2.404,0.04006,0.04006,
19:59:00 10/01/2018,-0.3571,-0.1703,0.03726,0.03726,0.03726,0.03726,0.03726,0.03726,0.03726,0.03726,0.03726,0.03726,0.03726,2.236,0.03726,0.03726,2.236,0.03726,0.03726,
20:59:00 10/01/2018,-0.5178,-0.3161,0.007639,0.007639,0.007639,0.007639,0.007639,0.007639,0.007639,0.007639,0.007639,0.007639,0.007639,0.4583,0.007639,0.007639,0.4583,0.007639,0.007639,
21:59:00 10/01/2018,-0.5528,-0.3852,0.009533,0.009533,0.009533,0.009533,0.009533,0.009533,0.009533,0.009533,0.009533,0.009533,0.009533,0.572,0.009533,0.009533,0.572,0.009533,0.009533,
22:59:00 10/01/2018,-0.4628,-0.331,0.04525,0.04525,0.04525,0.04525,0.04525,0.04525,0.04525,0.04525,0.04525,0.04525,0.04525,2.715,0.04525,0.04525,2.715,0.04525,0.04525,
23:59:00 10/01/2018,-0.5462,-0.4282,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,6.481,0.108,0.108,6.481,0.108,0.108,
00:59:00 11/01/2018,-0.5084,-0.4606,0.1668,0.1668,0.1668,0.1668,0.1668,0.1668,0.1668,0.1668,0.1668,0.1668,0.1668,10.01,0.1668,0.1668,10.01,0.1668,0.1668,
01:59:00 11/01/2018,-0.4403,-0.3749,0.1759,0.1759,0.1759,0.1759,0.1759,0.1759,0.1759,0.1759,0.1759,0.1759,0.1759,10.56,0.1759,0.1759,10.56,0.1759,0.1759,
02:59:00 11/01/2018,-0.4247,-0.3338,0.179,0.179,0.179,0.179,0.179,0.179,0.179,0.179,0.179,0.179,0.179,10.74,0.179,0.179,10.74,0.179,0.179,
03:59:00 11/01/2018,-0.4003,-0.2936,0.1517,0.1517,0.1517,0.1517,0.1517,0.1517,0.1517,0.1517,0.1517,0.1517,0.1517,9.101,0.1517,0.1517,9.101,0.1517,0.1517,
04:59:00 11/01/2018,-0.3856,-0.2342,0.1332,0.1332,0.1332,0.1332,0.1332,0.1332,0.1332,0.1332,0.1332,0.1332,0.1332,7.99,0.1332,0.1332,7.99,0.1332,0.1332,
