Time(utc),GHI,DHI,DNI,LWD,wind_dir_min,wind_dir_avg,wind_dir_max,wind_speed_min,wind_speed_avg,wind_speed_max,air_temperature,relative_humidity,air_pressure,rain_accumulation,rain_duration,rain_intensity,hail_accumulation,hail_duration,hail_intensity,
06:59:00 11/10/2019,4.877,4.892,-0.3032,365.8,216.9,233.3,244.2,3.27,4.018,4.71,11.35,88.41,996.6,2.2,48,2.145,0,0,0,
07:59:00 11/10/2019,58.32,58.36,-0.1289,363.3,197.6,212.6,236.7,2.703,3.49,4.24,11.36,89.16,996.1,1.18,36.17,1.148,0,0,0,
08:59:00 11/10/2019,117.5,117.3,0.8646,365.2,185.5,208.9,222.5,1.68,2.358,3.033,11.52,89.78,995.9,0.05,4.167,0.04333,0,0,0,
09:59:00 11/10/2019,122.3,118.6,9.159,370.8,219.1,239.5,253.4,2.373,2.953,3.575,12.02,90.08,996.2,0,0,0,0,0,0,
10:59:00 11/10/2019,253.8,206.5,109.1,344.2,238.7,252,263.8,3.18,3.852,4.575,13.58,85.74,996.6,0,0,0,0,0,0,
11:59:00 11/10/2019,162.3,157.3,12.68,359.6,231.3,242.5,252.5,3.078,3.662,4.287,14.46,79.73,996.2,0,0,0,0,0,0,
12:59:00 11/10/2019,72.71,72.73,0.146,374.4,217.5,231.6,245.8,3.195,4,4.753,14.62,79.73,995.8,0.05,4.5,0.04667,0,0,0,
13:59:00 11/10/2019,27.22,27.16,-0.07638,376.9,223,236.4,249.4,4.203,4.993,5.832,13.91,84.52,995.3,1.1,45.67,1.052,0,0,0,
14:59:00 11/10/2019,29.42,29.24,-0.01232,375.7,223.5,236,250,4.077,4.947,5.92,13.51,86.72,994.7,0.57,22.83,0.545,0,0,0,
15:59:00 11/10/2019,7.049,6.868,-0.09583,374.7,217.4,233.6,248.5,3.885,5.063,6.2,13.39,86.19,994,2.35,35.17,2.293,0,0,0,
16:59:00 11/10/2019,0.535,0.5094,-0.1055,374.7,215.7,233.5,239.8,2.895,3.698,4.518,13,88.79,993.5,2.23,46.83,2.2,0,0,0,
17:59:00 11/10/2019,0.002689,-0.01274,-0.1033,376.1,218.1,230.1,247.2,2.813,3.57,4.318,12.91,90.19,992.6,0.39,19,0.3733,0,0,0,
18:59:00 11/10/2019,-0.08199,-0.0673,-0.1509,375.4,227.9,241.4,253,4.097,4.903,5.7,13.09,88.94,992.2,6.99,53.83,6.902,0,0,0,
19:59:00 11/10/2019,-0.3119,-0.2467,-0.0328,364.4,267.4,267.4,244.2,1.04,1.27,1.49,10.91,89.4,992.4,6.35,59.67,6.33,0,0,0,
20:59:00 11/10/2019,-0.1627,-0.1747,-0.02193,363.3,201.5,216.3,224.9,0.705,0.9217,1.115,10.67,90.66,992.2,4.8,60,4.755,0,0,0,
21:59:00 11/10/2019,-0.1432,-0.1587,-0.0455,360.1,178.4,199.2,218.3,1.047,1.423,1.838,10.76,91.3,992,2.63,60,2.582,0,0,0,
22:59:00 11/10/2019,-0.1008,-0.1148,-0.138,362.2,213.7,225.6,243.2,2.783,3.473,4.153,11.97,91.26,991.8,1.3,45,1.26,0,0,0,
23:59:00 11/10/2019,0.212,0.1135,-0.1248,367.6,230.8,242.6,255.6,3.452,4.155,4.758,12.77,89.01,991.9,0,0,0,0,0,0,
00:59:00 12/10/2019,-0.2189,-0.2499,-0.2149,357.1,236.4,249.3,262.5,2.91,3.497,4.108,12.74,88.9,992.4,0,0,0,0,0,0,
01:59:00 12/10/2019,-0.4879,-0.5802,-0.2694,350.4,239.3,251,262.6,2.763,3.367,3.942,12.46,88.99,992.6,0,0,0,0,0,0,
02:59:00 12/10/2019,-0.4419,-0.5547,-0.2708,352.4,240.6,256.7,270.8,2.458,3.027,3.573,12.32,88.73,993.2,0,0,0,0,0,0,
03:59:00 12/10/2019,-0.4699,-0.5318,-0.2534,353.7,238.1,251.7,264.8,2.532,3.042,3.532,12.27,88.42,993.6,0,0,0,0,0,0,
04:59:00 12/10/2019,-0.5673,-0.6247,-0.2494,351.3,232.7,245.3,257,2.51,2.983,3.458,12.15,88.28,994.1,0,0,0,0,0,0,
05:59:00 12/10/2019,1.915,1.853,-0.2487,349.6,221.5,234.2,245.8,2.415,2.87,3.273,12.06,86.79,994.4,0,0,0,0,0,0,
06:59:00 12/10/2019,21.9,21.93,-0.207,353.6,216.8,230.9,240.9,2.473,2.987,3.532,11.98,86.3,994.8,0.11,2.667,0.11,0,0,0,
07:59:00 12/10/2019,90.07,89.36,3.115,344.8,232.8,245.8,257.1,3.328,3.955,4.62,12.17,82.93,995.5,0,0,0,0,0,0,
08:59:00 12/10/2019,167.6,162.7,16.85,336.1,226.7,239.8,252.7,3.475,4.192,4.882,12.52,77.54,996.2,0,0,0,0,0,0,
09:59:00 12/10/2019,149.9,149.7,2.124,346.5,234.8,246.4,258.1,3.797,4.475,5.102,12.81,77.01,996.9,0,0.6667,0,0,0,0,
10:59:00 12/10/2019,174.1,164.3,24.11,354.6,229.9,243.3,255.8,3.408,4.1,4.748,12.97,76.48,997.5,0.01,0.6667,0.001667,0,0,0,
11:59:00 12/10/2019,149,139.1,23.77,358,236.7,249.8,263.5,3.685,4.41,5.097,13.41,74.13,997.8,0.24,9.167,0.2317,0,0,0,
12:59:00 12/10/2019,143.6,126.8,43.62,348.2,232.7,245.6,258.2,2.863,3.405,3.953,12.19,81.85,998.1,0.26,8.667,0.255,0,0,0,
13:59:00 12/10/2019,164.4,135.8,88.18,319.2,226,236.6,247.3,2.75,3.222,3.747,13.05,80.3,998.2,0,0,0,0,0,0,
14:59:00 12/10/2019,109.7,106.6,14.81,332.9,232.5,243,254.4,3.765,4.485,5.208,13.69,74.58,998.4,0,0,0,0,0,0,
15:59:00 12/10/2019,51.96,47.53,52.02,320.4,231.1,242.1,252.5,3.278,3.845,4.46,13.27,75.88,998.9,0,0,0,0,0,0,
16:59:00 12/10/2019,2.034,2.113,0.1143,316,227.3,238.2,249,3.142,3.692,4.225,12.45,80.68,999.3,0,0,0,0,0,0,
17:59:00 12/10/2019,-1.598,-1.531,-0.4414,318.1,226.9,240,251.5,2.927,3.538,4.055,11.81,82.92,999.9,0,0,0,0,0,0,
18:59:00 12/10/2019,-1.624,-1.561,-0.475,314.5,228.8,240.5,252.4,2.917,3.407,3.883,11.52,83.83,1000,0,0,0,0,0,0,
19:59:00 12/10/2019,-1.461,-1.386,-0.4134,319.5,230.6,241.2,251.3,2.938,3.475,3.997,11.36,84.66,1001,0,0,0,0,0,0,
20:59:00 12/10/2019,-1.766,-1.701,-0.5344,308.8,232.6,245.6,256.8,2.445,2.97,3.428,11.14,84.49,1001,0,0,0,0,0,0,
21:59:00 12/10/2019,-1.646,-1.586,-0.5022,312.6,232.7,243.7,255.4,2.258,2.695,3.113,10.91,85.85,1002,0,0,0,0,0,0,
22:59:00 12/10/2019,-1.679,-1.611,-0.5045,312.6,233.3,242.8,252.6,2.088,2.492,2.888,10.76,86.18,1002,0,0,0,0,0,0,
23:59:00 12/10/2019,-1.572,-1.5,-0.4483,318.6,230.2,239.6,249.8,1.733,2.065,2.41,10.61,85.65,1003,0,0,0,0,0,0,
00:59:00 13/10/2019,-1.573,-1.497,-0.4576,316.1,228.2,239.2,251.4,1.782,2.137,2.475,10.39,86.44,1003,0,0,0,0,0,0,
01:59:00 13/10/2019,-1.383,-1.314,-0.3916,324.3,234.3,245.9,257.3,1.282,1.537,1.783,10.24,87.65,1003,0,0,0,0,0,0,
02:59:00 13/10/2019,-1.065,-1.006,-0.3052,329.1,229.3,238.2,247.4,1.743,2.033,2.323,10.18,88.79,1004,0,0,0,0,0,0,
03:59:00 13/10/2019,-1.039,-0.9978,-0.3433,328.8,239,248.9,259.5,1.587,1.855,2.128,10.27,89.78,1004,0,0,0,0,0,0,
04:59:00 13/10/2019,-0.8863,-0.8584,-0.2926,331.9,239.3,249.2,258.5,1.658,1.95,2.237,10.42,90.42,1004,0,0,0,0,0,0,
05:59:00 13/10/2019,1.581,1.631,-0.2139,337.6,222.4,233.9,244.4,1.575,1.915,2.233,10.53,90.68,1004,0,0,0,0,0,0,
06:59:00 13/10/2019,22.05,22.12,0.005259,350,222,234.3,248.5,1.7,2.132,2.53,10.72,90.61,1005,0,0,0,0,0,0,
07:59:00 13/10/2019,53.97,53.66,0.1208,344.9,210.4,224.4,239.1,1.215,1.535,1.827,10.98,89.98,1005,0,0,0,0,0,0,
08:59:00 13/10/2019,74.13,74.27,0.2316,356.5,229.8,234,248.1,1.308,1.575,1.832,11.43,88.58,1005,0,0,0,0,0,0,
09:59:00 13/10/2019,135,135.2,0.6915,361.3,214.4,227.8,241.4,1.267,1.587,1.895,12.14,85.98,1005,0,0,0,0,0,0,
10:59:00 13/10/2019,183.5,183.9,1.031,359.7,218.1,223.8,241.8,1.435,1.763,2.093,13.06,79.93,1005,0,0,0,0,0,0,
11:59:00 13/10/2019,105,105.4,0.1642,362.9,196.4,202.8,227.5,0.87,1.158,1.443,13.33,77.84,1005,0,0,0,0,0,0,
12:59:00 13/10/2019,56.97,57.23,0.08053,360.3,173.9,184.9,193.4,0.9333,1.292,1.632,12.67,78.5,1005,0,0,0,0,0,0,
13:59:00 13/10/2019,27.81,27.99,0.02156,360.6,133.2,154.8,159.2,0.7183,0.9417,1.185,12.16,80.32,1005,0,0,0,0,0,0,
14:59:00 13/10/2019,24.52,24.66,0.03973,362.9,107.2,118.4,131.2,1.482,1.775,2.075,11.84,82.74,1004,0,0,0,0,0,0,
15:59:00 13/10/2019,6.011,6.027,-0.04532,363.8,110.4,125.7,141.3,2.19,2.635,3.07,11.59,86.21,1003,0,0,0,0,0,0,
16:59:00 13/10/2019,-0.2218,-0.2025,-0.4193,364.6,102,114,126.2,2.787,3.373,3.965,11.22,86.45,1002,1.56,37.33,1.522,0,0,0,
17:59:00 13/10/2019,-0.01419,-0.03193,-0.04971,365.7,99.35,108,117.4,3.217,3.725,4.263,10.9,90.33,1001,0.62,14,0.6017,0,0,0,
18:59:00 13/10/2019,0.04077,0.01673,-0.03941,367.2,90.23,96.78,106.1,2.898,3.75,4.44,11.01,91.17,999,4.3,24.33,4.267,0,0,0,
19:59:00 13/10/2019,0.1648,0.1118,-0.006451,375.9,131.6,147,162.9,2.087,2.623,3.16,12.42,92.16,998,2.31,19,2.31,0,0,0,
20:59:00 13/10/2019,0.09698,0.0548,-0.02489,379.5,168.8,186,193.2,1.563,2.085,2.618,13.98,92.35,996.8,0.03,3.833,0.02333,0,0,0,
21:59:00 13/10/2019,0.2307,0.1033,-0.08793,382.4,199.6,218.8,238.8,2.84,3.702,4.528,15.57,90.95,996.3,0.02,3.667,0.01833,0,0,0,
22:59:00 13/10/2019,0.1172,0.0928,-0.2449,383.3,233.6,246.2,258.7,3.72,4.565,5.347,16.67,84.95,996.7,0.02,2.667,0.01833,0,0,0,
23:59:00 13/10/2019,-0.5385,-0.4833,-0.4488,371,233.6,244.3,254.7,3.565,4.252,4.93,16.62,83.23,996.5,0.03,2,0.02667,0,0,0,
00:59:00 14/10/2019,-1.715,-1.746,-0.6424,326,235.2,248,261.5,4.515,5.382,6.275,16.09,78.88,997,0,0,0,0,0,0,
01:59:00 14/10/2019,-1.507,-1.468,-0.524,332.7,226.1,239.8,247.1,4.358,5.31,6.258,15.04,77.98,997.2,0,0,0,0,0,0,
02:59:00 14/10/2019,-1.046,-1.024,-0.3399,342.8,226.9,239.6,251,4.8,5.787,6.7,14.57,77.21,997.4,0,0,0,0,0,0,
03:59:00 14/10/2019,-1.321,-1.279,-0.4182,328,233.9,246.6,258,5.433,6.552,7.663,14.07,71.52,997.7,0,0.1667,0,0,0,0,
04:59:00 14/10/2019,-0.9495,-0.9309,-0.3293,343.3,234.4,249.4,264.4,4.982,6.188,7.323,13.85,71.79,997.9,0,0,0,0,0,0,
05:59:00 14/10/2019,3.074,3.124,-0.2936,332.5,240.7,254.7,267.5,5.238,6.425,7.547,13.36,69.87,999,0,0,0,0,0,0,
06:59:00 14/10/2019,57.11,35.58,166.2,306.1,244.4,262.8,277.4,5.032,6.572,8.12,12.66,69.21,1000,0.01,1,0.001667,0,0,0,
07:59:00 14/10/2019,109.2,78.75,149.3,294.1,249.6,267,286.6,4.89,6.19,7.485,12.25,70.22,1002,0,0.3333,0,0,0,0,
08:59:00 14/10/2019,214.6,157.9,191.7,333.4,252,272.5,290,5.01,6.42,7.72,12.32,70.17,1004,0,0,0,0,0,0,
09:59:00 14/10/2019,180.7,173.6,20.14,345.5,282.1,298.4,308.4,3.698,4.643,5.563,12.16,70.1,1006,0,0,0,0,0,0,
10:59:00 14/10/2019,220.5,208.5,30.24,337.2,267.9,287.2,293.7,3.087,4.01,4.875,11.88,70.21,1007,0,0,0,0,0,0,
11:59:00 14/10/2019,230.7,224.9,15.98,357.2,274.7,291.2,307.5,3.038,3.9,4.782,12.19,67.99,1008,0,0,0,0,0,0,
12:59:00 14/10/2019,250.1,203.3,123.2,323.8,277.1,295.8,294.3,3.377,4.107,4.892,12.27,65.89,1008,0,0,0,0,0,0,
13:59:00 14/10/2019,121.7,117.8,15.22,322.5,280.3,295.4,304.9,2.585,3.123,3.632,11.8,69.48,1008,0,0,0,0,0,0,
14:59:00 14/10/2019,66.24,65.74,3.412,352.5,296.5,310.5,296.2,2.148,2.603,3.057,11.59,68.52,1009,0,0,0,0,0,0,
15:59:00 14/10/2019,28.14,28.27,-0.1641,335.7,296.5,307.6,295.2,1.622,1.927,2.232,11.04,69.82,1009,0,0,0,0,0,0,
16:59:00 14/10/2019,-0.3284,-0.3123,-0.2822,337.5,272.2,279.2,260.3,0.6433,0.7933,0.9333,10.59,73.13,1009,0,0,0,0,0,0,
17:59:00 14/10/2019,-0.9842,-0.9461,-0.1949,340.7,224.7,227.1,236.1,0.44,0.5367,0.64,10.2,76.26,1010,0,0,0,0,0,0,
18:59:00 14/10/2019,-0.589,-0.5824,-0.09472,350,217,222,221.8,0.6217,0.7083,0.8,10.08,78.77,1010,0,0,0,0,0,0,
19:59:00 14/10/2019,-0.5956,-0.5757,-0.08264,351,101.5,110,112.9,0.565,0.6733,0.795,9.958,82.26,1010,0,0,0,0,0,0,
20:59:00 14/10/2019,-0.4381,-0.4388,-0.0547,351.7,77.95,86.73,95.98,1.722,2.012,2.31,10.2,80.6,1009,0,0,0,0,0,0,
21:59:00 14/10/2019,-0.7577,-0.7508,-0.118,350.2,88.58,97.22,105.5,1.913,2.25,2.573,10.29,77.86,1009,0,0.1667,0,0,0,0,
22:59:00 14/10/2019,-0.5529,-0.5166,-0.06385,352.7,106,112.1,117.7,1.285,1.59,1.897,10.19,77.63,1010,0,0,0,0,0,0,
23:59:00 14/10/2019,-0.833,-0.8025,-0.2541,351.5,101.4,110,119.8,1.952,2.253,2.558,10.04,79.37,1009,0.68,25.33,0.6583,0,0,0,
00:59:00 15/10/2019,-0.3283,-0.3899,-0.2442,352.9,92.62,101.7,111.1,2.818,3.332,3.865,9.438,84.62,1008,0.83,46.17,0.7917,0,0,0,
01:59:00 15/10/2019,-0.11,-0.09326,-0.1243,353.7,103.7,117.4,133.6,3.047,3.717,4.363,9.168,88.25,1007,3.88,60,3.822,0,0,0,
02:59:00 15/10/2019,-0.1867,-0.1753,-0.1334,345.3,97.75,110.3,123.9,3.282,3.975,4.623,9.158,89.02,1006,1.83,34.17,1.812,0,0,0,
03:59:00 15/10/2019,-0.7129,-0.8101,-0.2517,325.7,89.98,101.5,113.2,2.812,3.382,3.962,9.467,87.45,1006,0,0,0,0,0,0,
04:59:00 15/10/2019,-0.2446,-0.3776,-0.2307,337,95.5,106.5,117.6,3.465,4.095,4.72,10.08,85.49,1005,0,0,0,0,0,0,
05:59:00 15/10/2019,2.062,1.949,-0.2273,330.2,97.95,109.9,122.9,3.805,4.598,5.397,10.52,84.27,1004,0,0,0,0,0,0,
06:59:00 15/10/2019,58.82,47.83,87.24,322.9,100.6,113.7,127.3,3.282,3.978,4.697,10.94,83.04,1004,0,0,0,0,0,0,
07:59:00 15/10/2019,168.7,93.36,344.8,311.9,101.6,117,133.1,3.167,3.877,4.648,11.81,78.62,1004,0,0,0,0,0,0,
08:59:00 15/10/2019,269.1,130.2,440.9,314.4,101.8,114,127.6,3.178,3.702,4.292,12.63,75.66,1003,0,0,0,0,0,0,
09:59:00 15/10/2019,326.7,149.4,464.6,318.8,103.6,115.8,128.9,2.772,3.32,3.883,13.97,73.01,1003,0,0,0,0,0,0,
10:59:00 15/10/2019,249.3,188,149.5,326.8,127.4,146,162.6,2.538,3.26,3.948,14.61,75.17,1002,0,0,0,0,0,0,
11:59:00 15/10/2019,313.8,226.2,212.7,330.9,128.1,146.2,162.6,2.823,3.585,4.337,14.83,76.42,1002,0,0,0,0,0,0,
12:59:00 15/10/2019,241,178.6,168.4,326.2,116,129.6,144.3,2.772,3.47,4.133,14.92,77.26,1001,0,0,0,0,0,0,
13:59:00 15/10/2019,186.2,153.6,106.7,326.8,118.8,127.7,137.2,2.803,3.392,4.032,14.83,77.58,1001,0,0,0,0,0,0,
14:59:00 15/10/2019,112.8,101.6,60.08,328,107.5,119.6,133,2.367,2.803,3.253,14.39,81.52,1000,0,0,0,0,0,0,
15:59:00 15/10/2019,41.02,39.35,17.55,325.5,91.92,100.6,108.9,1.755,2.053,2.363,13.86,84.94,1000,0,0,0,0,0,0,
16:59:00 15/10/2019,0.5925,0.612,-0.1678,354.7,97.37,107.4,117.8,1.628,1.962,2.263,13.08,88.12,1001,0,0,0,0,0,0,
17:59:00 15/10/2019,-0.3301,-0.3151,-0.05068,371.5,107.2,118.7,131.8,1.963,2.332,2.703,12.85,88.47,1001,0,0,0,0,0,0,
18:59:00 15/10/2019,-0.3068,-0.2992,-0.05282,372.4,106.6,116.9,128.2,1.527,1.802,2.098,12.54,89.31,1001,0,0,0,0,0,0,
19:59:00 15/10/2019,-0.3829,-0.3616,-0.07341,368.4,99.73,108.8,118.3,1.88,2.178,2.485,12.06,90.45,1001,0,0,0,0,0,0,
20:59:00 15/10/2019,-0.1848,-0.1729,-0.04274,370.8,95.72,105,114.5,1.475,1.72,1.968,11.73,91.55,1000,0,0,0,0,0,0,
21:59:00 15/10/2019,-0.1022,-0.09794,-0.02522,371.4,91,99.42,107.8,1.037,1.227,1.425,11.65,92.12,1000,0,0,0,0,0,0,
22:59:00 15/10/2019,-0.1682,-0.14,-0.01869,371.1,97.8,105.7,113.2,0.8067,0.94,1.103,11.49,92.32,1000,0,0,0,0,0,0,
23:59:00 15/10/2019,-0.1209,-0.09295,0.005075,371.2,86.7,76.97,72.13,0.5583,0.6933,0.8267,11.42,92.55,1000,0,0,0,0,0,0,
00:59:00 16/10/2019,-0.137,-0.1135,0.01499,371.7,98.1,92.72,88.4,0.6233,0.7933,0.9517,11.5,92.61,999.7,0,0,0,0,0,0,
01:59:00 16/10/2019,-0.1781,-0.1375,-0.003796,371.3,88.53,79.1,87.08,1.128,1.382,1.628,11.42,92.65,999.6,0,0,0,0,0,0,
02:59:00 16/10/2019,-0.1362,-0.1054,0.002222,371,86.23,67.9,74.6,1.328,1.567,1.802,11.38,92.7,999.2,0,0,0,0,0,0,
03:59:00 16/10/2019,-0.1491,-0.1253,0.005212,370.6,197.6,158.6,114,1.013,1.24,1.497,11.28,92.71,998.9,0,0,0,0,0,0,
04:59:00 16/10/2019,-0.1466,-0.1116,0.002989,369.9,107.3,67.98,63.83,1.023,1.283,1.53,11.16,92.73,998.7,0,0,0,0,0,0,
05:59:00 16/10/2019,0.6742,0.7125,0.006215,369.3,119,101.3,96.85,1.082,1.338,1.585,11.03,92.75,998.5,0,0,0,0,0,0,
06:59:00 16/10/2019,9.289,9.324,0.06002,369.8,276.4,236,200.5,0.7883,0.9917,1.193,11.08,92.78,998.7,0,0,0,0,0,0,
07:59:00 16/10/2019,30.13,30.21,0.1323,370.9,192.5,149.1,101.3,1.052,1.288,1.525,11.18,92.79,998.6,0,0,0,0,0,0,
08:59:00 16/10/2019,38.28,38.45,0.1921,371.8,230.2,191.6,123.9,0.925,1.157,1.405,11.25,92.75,998.7,0,0,0,0,0,0,
09:59:00 16/10/2019,39.87,40.08,0.2688,372.1,214.8,172.4,157.7,0.88,1.097,1.308,11.3,92.68,998.6,0,0,0,0,0,0,
10:59:00 16/10/2019,45.64,45.81,0.3044,373,269,243.9,216.9,0.99,1.228,1.467,11.54,92.6,998.5,0,0,0,0,0,0,
11:59:00 16/10/2019,49.23,49.31,0.02565,374.6,302.1,313.4,300.3,1.11,1.347,1.575,11.85,92.5,998.4,0,0,0,0,0,0,
12:59:00 16/10/2019,28.57,28.63,-0.1047,375.3,291.9,303.8,292.7,1.292,1.625,1.958,12.1,92.32,998.5,0,0,0,0,0,0,
13:59:00 16/10/2019,21.25,21.24,-0.1083,374.7,297.1,310.4,322.6,1.433,1.732,2.05,12.08,92.17,998.7,0.01,2.833,0.001667,0,0,0,
14:59:00 16/10/2019,14.42,14.38,-0.06696,374.9,295.8,302.8,302.8,2.028,2.393,2.747,12.18,92.25,998.8,0.02,6.333,0.006667,0,0,0,
15:59:00 16/10/2019,2.12,2.083,-0.05459,375.2,292.2,302.9,312.5,1.97,2.403,2.81,12.35,92.27,998.9,0.13,12,0.1133,0,0,0,
16:59:00 16/10/2019,0.05549,0.04745,-0.08321,374.2,285.4,300.3,291.7,1.893,2.288,2.652,12.36,92.02,999.2,0.49,49.67,0.4467,0,0,0,
17:59:00 16/10/2019,-0.06794,-0.06171,-0.1173,373.6,251,263.6,276.2,1.985,2.572,3.13,12.23,91.8,999.5,0.52,39.83,0.4883,0,0,0,
18:59:00 16/10/2019,-0.1108,-0.108,-0.02795,372.4,241.6,261.4,283.5,1.75,2.233,2.737,11.96,91.75,999.8,0,0,0,0,0,0,
19:59:00 16/10/2019,-0.08264,-0.1081,0.006943,372.3,237.3,255.6,267.4,1.67,2.133,2.575,11.96,91.77,1000,0,0,0,0,0,0,
20:59:00 16/10/2019,-0.09105,-0.1291,-0.003619,372,242.7,259.3,268.6,1.642,2.033,2.437,12,91.71,1001,0,0,0,0,0,0,
21:59:00 16/10/2019,-0.05629,-0.08683,-0.0179,372.9,247,258.1,273.9,1.542,1.927,2.29,12.08,91.9,1001,0,0,0,0,0,0,
22:59:00 16/10/2019,-0.1151,-0.1324,-0.07422,373.7,246,261.3,270.1,1.733,2.142,2.547,12.2,91.94,1001,0,0.1667,0,0,0,0,
23:59:00 16/10/2019,-0.5019,-0.5254,-0.2152,362.4,251.8,259.6,274,1.922,2.325,2.738,11.95,91.51,1002,0,0,0,0,0,0,
00:59:00 17/10/2019,-0.2389,-0.2606,-0.09647,367.8,256.8,270.9,285,1.473,1.857,2.242,11.6,91.24,1002,0,0,0,0,0,0,
01:59:00 17/10/2019,-1.255,-1.247,-0.3227,341.8,249.4,260.9,265.8,1.002,1.187,1.373,11.17,91.21,1002,0,0,0,0,0,0,
02:59:00 17/10/2019,-1.408,-1.363,-0.2651,338.1,171.4,182.6,193.4,0.605,0.7483,0.8883,10.24,91.69,1002,0,0,0,0,0,0,
03:59:00 17/10/2019,-0.8627,-0.8616,-0.1679,349.5,169.8,184.4,198.6,0.4667,0.6517,0.8133,9.717,92.3,1002,0,0,0,0,0,0,
04:59:00 17/10/2019,-0.1258,-0.1399,-0.003795,362.3,151.6,180.9,205.8,0.7933,1.087,1.415,10.12,92.46,1002,0,0,0,0,0,0,
05:59:00 17/10/2019,1.21,1.19,-0.004307,363.6,142.2,153.4,170.2,0.9267,1.197,1.448,10.35,92.63,1002,0,0,0,0,0,0,
06:59:00 17/10/2019,9.68,9.658,0.04102,368.3,132.9,147.4,161.9,1.138,1.467,1.775,10.97,92.77,1002,0.02,4.333,0.005,0,0,0,
07:59:00 17/10/2019,19.48,19.46,0.04207,371.7,150,167.8,174.6,1.597,2.035,2.435,11.72,92.6,1002,0.86,50.83,0.8067,0,0,0,
08:59:00 17/10/2019,55.42,55.36,0.1245,374.2,158,182.9,195.5,1.068,1.407,1.758,12.15,92.41,1002,0.51,25.83,0.4817,0,0,0,
09:59:00 17/10/2019,73.73,73.79,0.1867,377.2,170,191.5,207.7,1.253,1.683,2.118,12.65,92.12,1002,0,0,0,0,0,0,
10:59:00 17/10/2019,91.99,92.19,0.2766,379.1,176.2,193.6,217.5,0.8567,1.232,1.597,13.11,91.71,1002,0,0,0,0,0,0,
11:59:00 17/10/2019,105.8,106,0.2172,380.9,182.6,206.6,227.1,1.53,2.032,2.572,13.53,91.15,1002,0,0,0,0,0,0,
12:59:00 17/10/2019,58.46,58.72,0.1212,381.6,206.3,225.2,241.9,1.505,1.955,2.415,13.75,90.69,1002,0,0,0,0,0,0,
13:59:00 17/10/2019,60.93,61.05,0.1286,381.9,217.8,231,243.8,1.778,2.165,2.56,13.94,90.03,1002,0,0,0,0,0,0,
14:59:00 17/10/2019,27.49,27.54,0.02582,382.7,220.7,232,243.3,1.643,2.005,2.345,13.9,91.02,1003,0,0,0,0,0,0,
15:59:00 17/10/2019,8.087,8.123,-0.02249,382.1,228,240,250.7,1.817,2.157,2.462,13.81,91.28,1003,0,0,0,0,0,0,
16:59:00 17/10/2019,0.1526,0.1614,-0.04154,377.9,236.3,247,257,1.67,1.963,2.26,13.62,91.4,1004,0,0,0,0,0,0,
17:59:00 17/10/2019,-0.8934,-0.8525,-0.2104,359.6,223.8,232.4,246.3,1.165,1.4,1.617,13.42,91.3,1004,0,0,0,0,0,0,
18:59:00 17/10/2019,-0.8089,-0.7466,-0.1867,359.2,214.5,228.7,242.1,1.582,1.922,2.283,13.08,91.28,1004,0,0,0,0,0,0,
19:59:00 17/10/2019,-0.9435,-0.8531,-0.1861,350.8,212.8,224.5,236.7,1.652,2.035,2.41,12.55,90.84,1004,0,0,0,0,0,0,
20:59:00 17/10/2019,-0.8402,-0.7612,-0.1849,348.4,208.3,220.6,234.7,1.078,1.358,1.588,12.07,90.98,1005,0,0,0,0,0,0,
21:59:00 17/10/2019,-0.8004,-0.7436,-0.1575,347.3,193,210.5,228.2,0.775,1.008,1.227,11.81,91.21,1005,0,0,0,0,0,0,
22:59:00 17/10/2019,-1.227,-1.134,-0.2622,328.3,198.6,210.9,223.2,0.8217,1.058,1.3,11.6,91.37,1005,0,0,0,0,0,0,
23:59:00 17/10/2019,-1.989,-1.843,-0.4931,317.9,210,215.1,232.8,0.4883,0.6417,0.79,10.96,91.81,1004,0,0,0,0,0,0,
00:59:00 18/10/2019,-0.5544,-0.5339,-0.1103,355.8,182.3,190.9,194.7,0.4817,0.5983,0.715,10.33,92.01,1004,0,0,0,0,0,0,
01:59:00 18/10/2019,-0.6371,-0.6363,-0.09194,354.5,101.1,109.2,116.9,0.7383,0.8583,0.9867,10.21,92.52,1004,0,0,0,0,0,0,
02:59:00 18/10/2019,-0.09931,-0.1285,-0.01605,366.3,105.2,115.8,126.3,1.152,1.43,1.687,11.3,92.81,1004,0.18,9.667,0.1717,0,0,0,
03:59:00 18/10/2019,-0.06016,-0.06855,-0.004367,370.7,119,133.8,148.6,1.67,2.057,2.45,11.63,92.72,1003,0.97,33.17,0.935,0,0,0,
04:59:00 18/10/2019,-0.04925,-0.04517,1.962E-05,369.7,105,115.8,126.1,2.215,2.55,2.91,11.44,92.48,1002,0.07,4.333,0.05667,0,0,0,
05:59:00 18/10/2019,0.8626,0.8301,-0.001475,373.5,117.1,131.3,139.6,1.812,2.205,2.61,12.04,92.72,1002,0.06,3,0.05833,0,0,0,
06:59:00 18/10/2019,20.92,20.9,0.1089,373.1,145.2,164.6,184.2,1.792,2.325,2.818,12.66,92.45,1001,0,0,0,0,0,0,
07:59:00 18/10/2019,22.17,22.13,0.04769,377.3,150.4,174.3,191.8,1.675,2.182,2.717,12.89,91.45,1001,0.04,5.333,0.03,0,0,0,
