Time(utc),GHI,DHI,DNI,LWD,wind_dir_min,wind_dir_avg,wind_dir_max,wind_speed_min,wind_speed_avg,wind_speed_max,air_temperature,relative_humidity,air_pressure,rain_accumulation,rain_duration,rain_intensity,hail_accumulation,hail_duration,hail_intensity,
15:59:00 11/06/2017,359.8,279.5,146.9,146.9,234.8,247.7,260.2,3.128,3.842,4.582,22.51,58.46,1006,0,0,0,0,0,0,
16:59:00 11/06/2017,165.9,161.7,16.19,16.19,239.8,252.8,265.4,2.95,3.613,4.283,22.12,58.35,1005,0,0,0,0,0,0,
17:59:00 11/06/2017,58.38,60.05,-0.0615,-0.0615,245.2,257.1,270,2.07,2.51,2.937,21.39,61.62,1005,0,0,0,0,0,0,
18:59:00 11/06/2017,28.34,29.35,-0.1227,-0.1227,221.8,234,245.8,1.223,1.44,1.673,20.96,64.03,1004,0,0,0,0,0,0,
19:59:00 11/06/2017,4.429,4.87,-0.2362,-0.2362,186.1,199.2,213.6,0.5533,0.7183,0.88,20.66,65.4,1003,0,0,0,0,0,0,
20:59:00 11/06/2017,-1.406,-1.248,-0.2782,-0.2782,149,160.6,171.2,1.14,1.357,1.562,19.97,69.47,1002,0,0,0,0,0,0,
21:59:00 11/06/2017,-1.676,-1.409,-0.3553,-0.3553,158.5,180.7,196.9,1.592,2.018,2.46,19.12,73.06,1001,0,0.3333,0,0,0,0,
22:59:00 11/06/2017,-1.534,-1.244,-0.3219,-0.3219,188.4,205.8,225.2,2.397,3.183,3.955,18.5,77.96,999.4,0,0,0,0,0,0,
23:59:00 11/06/2017,-1.891,-1.75,-0.8914,-0.8914,284.9,293.2,299.8,3.018,3.783,4.505,15.36,77.19,1000,0.16,10.17,0.1433,0,0,0,
00:59:00 12/06/2017,-0.6861,-0.5123,-0.3793,-0.3793,246.5,238.1,225.3,1.125,1.412,1.715,12.52,85.1,1000,0.96,22.67,0.935,0,0,0,
01:59:00 12/06/2017,-0.5008,-0.283,-0.21,-0.21,190.1,203.3,205,0.6017,0.8117,1.007,12.54,87.32,999.8,0.17,14.17,0.145,0,0,0,
02:59:00 12/06/2017,4.368,4.907,-0.4631,-0.4631,194.2,212.6,230.7,1.007,1.3,1.588,12.47,88.11,999.3,0,0,0,0,0,0,
03:59:00 12/06/2017,35.76,34.74,17.77,17.77,217.2,228.3,240.8,2.017,2.398,2.795,12.6,88.57,999.1,0,0,0,0,0,0,
04:59:00 12/06/2017,88.34,87.89,7.423,7.423,235.4,246.4,257,2.458,2.885,3.378,13.28,88.12,998.8,0,0,0,0,0,0,
05:59:00 12/06/2017,200.2,166.6,86.55,86.55,251.1,265,280.2,2.792,3.42,4.098,14.3,85.06,998.4,0,0,0,0,0,0,
06:59:00 12/06/2017,337.4,215.3,256.3,256.3,242.3,257.3,266.9,2.738,3.345,3.953,15.41,79.54,998.3,0.01,1,0.01,0,0,0,
07:59:00 12/06/2017,529.7,211.7,514.6,514.6,242.4,257,271.5,3.088,3.823,4.555,16.35,71.78,998.4,0,0,0,0,0,0,
08:59:00 12/06/2017,432.6,221.8,298.1,298.1,246.2,262.7,279,3.647,4.478,5.242,17.06,64.47,998.3,0,0,0,0,0,0,
09:59:00 12/06/2017,552.7,219.7,410.8,410.8,246.3,260.5,269.7,3.837,4.74,5.598,16.82,63.6,998.3,0.02,3.667,0.01667,0,0,0,
10:59:00 12/06/2017,383.7,283.2,117.1,117.1,251.2,266.2,281.2,3.69,4.775,5.82,16.73,63.51,998.5,2.3,12,2.292,0,0,0,
11:59:00 12/06/2017,470.1,340.8,130.8,130.8,235.9,251.6,269.6,3.768,4.73,5.657,15.09,77.14,998.5,0.52,7.5,0.5117,0,0,0,
12:59:00 12/06/2017,375.3,314.5,52.73,52.73,239.5,254.1,270.2,3.712,4.64,5.587,15.15,76.94,998.8,2.15,12.83,2.135,0,0,0,
13:59:00 12/06/2017,476.4,306,219.8,219.8,244.1,255.9,267.8,4.797,5.907,6.97,15.9,70.48,998.8,0.02,1.833,0.01667,0,0,0,
14:59:00 12/06/2017,326.5,263.5,96.19,96.19,256.9,273.7,287.1,4.518,5.613,6.763,16.46,62.89,998.8,0.41,3.333,0.405,0,0,0,
15:59:00 12/06/2017,265.4,222.5,80.82,80.82,245.9,265.8,284.6,4.24,5.44,6.655,15.64,66.36,998.8,0.33,2.667,0.3283,0,0,0,
16:59:00 12/06/2017,133.1,133.7,3.068,3.068,256.5,274.4,287,4.207,5.48,6.685,15.61,64.02,998.8,0,0.8333,0.005,0,0,0,
17:59:00 12/06/2017,67.6,68.76,0.4594,0.4594,249.4,269.9,289.1,3.423,4.422,5.448,15.08,65.77,998.9,0,0,0,0,0,0,
18:59:00 12/06/2017,22.16,22.75,-0.08601,-0.08601,248.5,268.1,281.9,3.587,4.61,5.628,14.5,67.68,998.8,0,0,0,0,0,0,
19:59:00 12/06/2017,2.931,3.125,-0.2144,-0.2144,243.6,253.5,270.9,3.713,4.692,5.663,13.98,72.2,998.9,0.01,1.167,0.008333,0,0,0,
20:59:00 12/06/2017,-0.9121,-0.7162,-0.169,-0.169,249.9,264.6,280.7,3.733,4.603,5.445,13.81,72.15,999.1,0,0.6667,0,0,0,0,
21:59:00 12/06/2017,-1.646,-1.423,-0.2744,-0.2744,251.3,268.2,284.4,3.62,4.583,5.548,13.75,72.96,999.1,0,0.3333,0,0,0,0,
22:59:00 12/06/2017,-1.641,-1.367,-0.2967,-0.2967,252,268.1,286,3.293,4.34,5.343,13.54,74.48,999.1,0.02,1.833,0.01,0,0,0,
23:59:00 12/06/2017,-0.717,-0.5443,-0.1264,-0.1264,253.9,268.3,289.3,3.512,4.408,5.282,13.59,74.37,999.1,0,0,0,0,0,0,
00:59:00 13/06/2017,-0.5734,-0.4624,-0.1175,-0.1175,254.3,266.5,283.1,3.242,4.177,5.122,13.46,76.8,999.1,0,0,0,0,0,0,
01:59:00 13/06/2017,-0.4041,-0.3167,-0.1029,-0.1029,257.1,278.7,297.8,3.502,4.357,5.223,13.52,77.59,999,0,0,0,0,0,0,
02:59:00 13/06/2017,1.235,1.342,-0.05461,-0.05461,266.9,284.4,291,3.153,4.153,5.06,13.63,75.8,999.1,0,0,0,0,0,0,
03:59:00 13/06/2017,23.75,23.72,3.199,3.199,270.6,289.7,308.2,3.623,4.688,5.677,13.62,72.42,999.4,0,0,0,0,0,0,
04:59:00 13/06/2017,51.32,52.33,0.1837,0.1837,281.5,294.6,311.8,4,5.058,6.152,13.46,70.78,999.9,0,0,0,0,0,0,
05:59:00 13/06/2017,191.6,177,41.83,41.83,274.9,286.4,293.4,4.352,5.485,6.657,13.66,69.6,1000,0,0,0,0,0,0,
06:59:00 13/06/2017,235.6,202.3,82.11,82.11,269.6,281.1,293.8,3.512,4.497,5.505,13.86,70.14,1001,0,0,0,0,0,0,
07:59:00 13/06/2017,223,225.7,1.259,1.259,268.4,289.8,305,3.467,4.64,5.713,13.93,69.27,1001,0,0,0,0,0,0,
08:59:00 13/06/2017,399.5,349,79.85,79.85,277.8,293.7,302.8,4.442,5.49,6.628,14.71,65.12,1002,0,0,0,0,0,0,
09:59:00 13/06/2017,383.5,361.3,30.79,30.79,266.7,287.4,303.5,3.987,5.013,6.12,15.07,64.7,1002,0,0,0,0,0,0,
10:59:00 13/06/2017,476.5,419,65.02,65.02,275.1,292,305,3.752,4.853,6.007,15.51,63.3,1003,0,0,0,0,0,0,
11:59:00 13/06/2017,484.9,362.1,162,162,277.2,292.4,296,4.032,5.202,6.41,15.87,61.34,1003,0,0,0,0,0,0,
12:59:00 13/06/2017,676.5,300.1,468.4,468.4,272.2,288.4,297.4,4.31,5.375,6.51,16.58,59.13,1004,0,0,0,0,0,0,
13:59:00 13/06/2017,483,314.2,215.1,215.1,277.4,294.1,305.6,4.042,5.233,6.475,16.6,58.78,1004,0,0,0,0,0,0,
14:59:00 13/06/2017,360,268.6,138.8,138.8,278.2,296.1,306.8,3.988,4.918,5.847,16.61,59.8,1005,0,0,0,0,0,0,
15:59:00 13/06/2017,290.5,214.3,140.8,140.8,287.3,301.3,310,4.185,5.217,6.252,16.64,59.39,1005,0,0,0,0,0,0,
16:59:00 13/06/2017,224.2,143.5,190.5,190.5,276.9,295.1,301.1,3.903,5.09,6.203,16.47,58.67,1005,0,0,0,0,0,0,
17:59:00 13/06/2017,164.2,117.8,152.1,152.1,284.3,300.4,310.3,3.408,4.355,5.235,16.06,60.29,1005,0,0,0,0,0,0,
18:59:00 13/06/2017,71.26,54.36,94.11,94.11,283.7,301.3,307,3.818,4.892,5.862,15.52,61.51,1006,0,0,0,0,0,0,
19:59:00 13/06/2017,8.491,8.828,-0.1495,-0.1495,278.3,297,308.6,2.703,3.343,4.017,14.95,65.97,1007,0,0,0,0,0,0,
20:59:00 13/06/2017,-0.2893,-0.1162,-0.1394,-0.1394,286.6,300.5,314.1,3.408,4.208,4.905,14.71,66.16,1007,0,0,0,0,0,0,
21:59:00 13/06/2017,-1.368,-1.076,-0.2877,-0.2877,288.1,303.2,318.9,2.998,3.827,4.565,14.24,68.99,1008,0,0,0,0,0,0,
22:59:00 13/06/2017,-2.723,-2.149,-0.6079,-0.6079,288,301.9,309.6,3.048,3.768,4.492,13.57,70.32,1008,0,0,0,0,0,0,
23:59:00 13/06/2017,-2.927,-2.315,-0.6957,-0.6957,277.4,292.4,307.2,2.833,3.587,4.312,12.91,73.89,1008,0,0,0,0,0,0,
00:59:00 14/06/2017,-2.936,-2.294,-0.6948,-0.6948,273.9,291.7,290.8,2.465,3.073,3.665,12.32,78.69,1008,0,0,0,0,0,0,
01:59:00 14/06/2017,-1.98,-1.493,-0.5508,-0.5508,268.4,285.6,302.7,2.61,3.283,3.918,12.27,79.42,1008,0,0,0,0,0,0,
02:59:00 14/06/2017,7.549,7.301,10.18,10.18,271.6,289.3,293.1,2.497,3.19,3.852,12.3,79.65,1008,0,0,0,0,0,0,
03:59:00 14/06/2017,99.63,66.81,289,289,277.9,292.7,296.1,2.673,3.347,3.943,12.69,78.78,1009,0,0,0,0,0,0,
04:59:00 14/06/2017,188.3,147.5,212.3,212.3,285.8,301.3,316.6,2.765,3.373,4.04,13.14,75.94,1009,0,0,0,0,0,0,
05:59:00 14/06/2017,164.7,164.6,8.508,8.508,277.2,292.9,303.2,2.492,3.025,3.593,13.25,75.27,1010,0,0,0,0,0,0,
06:59:00 14/06/2017,142.5,144.7,0.7941,0.7941,283.6,298,305.3,2.388,2.912,3.428,13.49,74.66,1010,0,0,0,0,0,0,
07:59:00 14/06/2017,310.4,298.5,20.03,20.03,281.5,297.7,315,2.447,3.072,3.642,14.16,71.12,1010,0,0,0,0,0,0,
08:59:00 14/06/2017,484.8,382.2,139.9,139.9,283.4,299.2,307.2,2.892,3.565,4.218,15,67.49,1011,0,0,0,0,0,0,
09:59:00 14/06/2017,652.9,319.5,431.3,431.3,283.3,297.3,300.4,2.662,3.302,3.898,15.84,64.06,1011,0,0,0,0,0,0,
10:59:00 14/06/2017,750.8,283.8,563.4,563.4,297.1,309.7,316.5,3.035,3.61,4.198,16.85,59.66,1011,0,0,0,0,0,0,
11:59:00 14/06/2017,773.4,304.4,513.9,513.9,281.5,284.6,292.9,2.598,3.235,3.81,17.79,57.35,1011,0,0,0,0,0,0,
12:59:00 14/06/2017,638.2,387.8,301.6,301.6,278,287.4,297.2,3.06,3.832,4.515,18.13,56.13,1011,0,0,0,0,0,0,
13:59:00 14/06/2017,593.5,347.9,329.4,329.4,288.2,298.8,303.8,2.868,3.543,4.232,18.53,55.67,1011,0,0,0,0,0,0,
14:59:00 14/06/2017,476.5,302.7,271.3,271.3,275.7,290.6,289,2.673,3.335,3.948,18.56,59.88,1011,0,0,0,0,0,0,
15:59:00 14/06/2017,424,213.1,380.4,380.4,279.7,296.6,307,2.757,3.378,3.95,19.1,58.38,1011,0,0,0,0,0,0,
16:59:00 14/06/2017,244,108,319.6,319.6,280.2,295.8,304.3,2.478,3.005,3.562,18.86,58.44,1010,0,0,0,0,0,0,
17:59:00 14/06/2017,237.4,54.11,633.1,633.1,282.4,296.1,309.6,2.377,2.9,3.373,19.11,59.41,1010,0,0,0,0,0,0,
18:59:00 14/06/2017,104,31.12,433.3,433.3,275.1,291.1,306,1.7,2.197,2.687,18.7,60.98,1010,0,0,0,0,0,0,
19:59:00 14/06/2017,17.15,9.86,109,109,262.9,276.3,283.4,0.9983,1.258,1.527,17.64,66.87,1010,0,0,0,0,0,0,
20:59:00 14/06/2017,-2.756,-1.919,-0.802,-0.802,252.8,262.9,274.6,1.01,1.227,1.433,16.35,72.91,1010,0,0,0,0,0,0,
21:59:00 14/06/2017,-2.836,-2.105,-0.753,-0.753,252.4,264.2,275.6,1.368,1.632,1.898,15.83,74.62,1010,0,0,0,0,0,0,
22:59:00 14/06/2017,-2.773,-2.109,-0.7225,-0.7225,256,272.3,287.9,1.57,1.965,2.362,15.31,77.82,1011,0,0,0,0,0,0,
23:59:00 14/06/2017,-3.082,-2.405,-0.7544,-0.7544,267.8,281.8,294.8,1.457,1.795,2.127,14.61,81.78,1011,0,0,0,0,0,0,
00:59:00 15/06/2017,-2.845,-2.25,-0.7785,-0.7785,263.6,275.8,289,1.273,1.622,1.947,13.98,85.48,1011,0,0,0,0,0,0,
01:59:00 15/06/2017,-2.408,-1.813,-0.7171,-0.7171,255.1,263.8,272.9,1.248,1.472,1.69,13.52,87.74,1011,0,0,0,0,0,0,
02:59:00 15/06/2017,5.682,5.162,5.645,5.645,250.8,260.5,270.6,1.155,1.357,1.582,13.2,88.54,1011,0,0,0,0,0,0,
03:59:00 15/06/2017,75.34,35.35,235.6,235.6,246.4,257.9,268.4,1.18,1.403,1.625,13.33,88.82,1011,0,0,0,0,0,0,
04:59:00 15/06/2017,165.8,119.7,206.6,206.6,252.4,269.4,273,1.193,1.468,1.753,14.24,87.02,1011,0,0,0,0,0,0,
05:59:00 15/06/2017,296.1,80.75,602.4,602.4,267.9,280.1,292.2,1.33,1.627,1.928,15.4,81.05,1011,0,0,0,0,0,0,
06:59:00 15/06/2017,447.6,112.9,690.9,690.9,270.3,280.3,288.8,1.583,1.945,2.285,17.04,69.84,1011,0,0,0,0,0,0,
07:59:00 15/06/2017,549.8,139.1,674.3,674.3,266.1,275.1,276.7,1.56,1.852,2.16,18.11,64.5,1011,0,0,0,0,0,0,
08:59:00 15/06/2017,654.8,162.9,696.2,696.2,276.1,280,271.7,1.702,2.015,2.315,19.02,58.23,1011,0,0,0,0,0,0,
09:59:00 15/06/2017,714.8,269.5,568.8,568.8,253,261.3,265.6,1.805,2.198,2.567,19.86,54.88,1011,0,0,0,0,0,0,
10:59:00 15/06/2017,527.8,384.7,174.1,174.1,264.4,270.5,281.3,1.618,1.927,2.227,20.26,51.38,1010,0,0,0,0,0,0,
11:59:00 15/06/2017,567.9,399.2,188.2,188.2,164.8,153.9,140.4,1.083,1.377,1.652,20.6,55.13,1010,0,0,0,0,0,0,
12:59:00 15/06/2017,452.5,355.9,121.5,121.5,81.63,92.38,104.2,1.703,2.028,2.315,20.03,58.43,1010,0,0,0,0,0,0,
13:59:00 15/06/2017,349.6,302.1,68.78,68.78,99.9,109.9,120.2,1.392,1.645,1.915,20.51,57.04,1009,0,0,0,0,0,0,
14:59:00 15/06/2017,205.5,206.3,4.49,4.49,139.6,136,149.7,1.312,1.588,1.848,20.65,58.88,1009,0,0,0,0,0,0,
15:59:00 15/06/2017,251.4,243.9,21.01,21.01,187.2,198.4,205.8,1.435,1.928,2.442,20.65,58.47,1008,0,0,0,0,0,0,
16:59:00 15/06/2017,286.3,187.9,230.8,230.8,165.5,188.7,213.4,1.378,1.758,2.205,20.59,55.7,1007,0,0,0,0,0,0,
17:59:00 15/06/2017,93.13,86.89,25.31,25.31,161.3,178.6,196.8,1.125,1.488,1.857,19.51,58.27,1007,0,0,0,0,0,0,
18:59:00 15/06/2017,20.2,21,-0.1362,-0.1362,132.4,144.6,155.9,1.268,1.505,1.745,18.63,61.69,1006,0,0,0,0,0,0,
19:59:00 15/06/2017,4.249,4.723,-0.3265,-0.3265,140.1,154.1,168.4,1.508,1.782,2.048,17.79,63.38,1006,0,0,0,0,0,0,
20:59:00 15/06/2017,-1.464,-1.629,-0.94,-0.94,170.2,186.8,208.2,1.113,1.5,1.843,17.03,64.15,1005,0.16,15.67,0.15,0,0,0,
21:59:00 15/06/2017,-1.801,-1.851,-0.5425,-0.5425,137.8,154.7,170.4,1.602,2.033,2.473,15.92,72.4,1004,0,0,0,0,0,0,
22:59:00 15/06/2017,-1.273,-0.9789,-0.198,-0.198,129.2,145.7,160.5,1.98,2.46,2.952,15.55,77.45,1004,0,0,0,0,0,0,
23:59:00 15/06/2017,-0.5881,-0.4629,0.001364,0.001364,142.6,156.3,172.3,2.24,2.808,3.365,16.09,76.38,1003,0,0,0,0,0,0,
00:59:00 16/06/2017,-1.87,-1.204,-0.636,-0.636,142.3,158.3,174.6,1.73,2.23,2.717,15.59,80.66,1002,0.36,18,0.335,0,0,0,
01:59:00 16/06/2017,-0.9855,-0.6442,-0.2028,-0.2028,150.2,171.7,186.7,1.725,2.113,2.535,15.51,84.66,1001,1.17,30.33,1.147,0,0,0,
02:59:00 16/06/2017,0.458,0.6284,-0.1271,-0.1271,199.4,216,226.6,1.287,1.607,1.937,15.73,88.59,1000,3.22,31.33,3.19,0,0,0,
03:59:00 16/06/2017,10.75,11.21,-0.02209,-0.02209,250.8,265.6,279.4,2.34,2.902,3.453,15.65,88.45,1000,0,0,0,0,0,0,
04:59:00 16/06/2017,65.35,66.77,0.5634,0.5634,256.8,275.4,287.7,2.922,3.653,4.365,14.62,84.68,1000,0,0,0,0,0,0,
05:59:00 16/06/2017,82.67,83.94,0.3338,0.3338,262.9,280.9,291.9,2.617,3.358,4.053,14.02,82.72,1001,0,0,0,0,0,0,
06:59:00 16/06/2017,179.8,172.7,17.15,17.15,264.9,275.7,293,2.982,3.89,4.775,14.1,79.57,1001,0,0,0,0,0,0,
07:59:00 16/06/2017,471.5,268.1,327.5,327.5,261.5,279.5,289.9,3.352,4.322,5.263,15.26,72.13,1001,0,0,0,0,0,0,
08:59:00 16/06/2017,646.3,221.3,596.7,596.7,274.2,292.8,304.8,3.265,4.122,5.003,16.54,64.77,1002,0,0,0,0,0,0,
09:59:00 16/06/2017,434.1,274,199,199,269,289.8,302.4,3.422,4.41,5.325,16.82,62.28,1002,0,0,0,0,0,0,
10:59:00 16/06/2017,270.3,258.8,19.83,19.83,266.4,282.8,296.4,3.695,4.677,5.627,16.7,63.02,1002,0,0,0,0,0,0,
11:59:00 16/06/2017,427.7,348.4,95.66,95.66,262.3,279,295.7,3.713,4.775,5.813,16.8,64.34,1002,0.75,6.833,0.725,0,0,0,
12:59:00 16/06/2017,174.6,167.5,9.727,9.727,286.7,302.3,311.4,2.73,3.358,4,14.29,80.58,1002,7.55,36.67,7.533,0,0,0,
13:59:00 16/06/2017,509.6,327.7,241.9,241.9,276.2,291.1,300.7,3.245,4.115,4.937,16.14,70.35,1002,0,0.3333,0.001667,0,0,0,
14:59:00 16/06/2017,250.5,202.9,73.31,73.31,269.3,286,297,2.853,3.643,4.507,15.48,73.45,1003,0.22,11.83,0.2133,0,0,0,
15:59:00 16/06/2017,72.04,73.01,0.3664,0.3664,244.8,257.2,271,2.088,2.517,2.968,14.33,81.91,1003,0.01,1.333,0.005,0,0,0,
16:59:00 16/06/2017,83.92,85.05,0.3606,0.3606,273.9,289.3,306,2.538,3.148,3.753,15.5,75.78,1003,0.01,1.833,0.005,0,0,0,
17:59:00 16/06/2017,52.53,53.65,0.02818,0.02818,288.3,304.4,312.4,3.265,4.145,5.022,16.2,70.38,1003,0,0,0,0,0,0,
18:59:00 16/06/2017,19.66,20.36,-0.0329,-0.0329,284.9,301.7,316.6,3.582,4.452,5.282,16.02,70.73,1004,0,0,0,0,0,0,
19:59:00 16/06/2017,7.419,7.679,0.02732,0.02732,282.4,297.9,303,3.398,4.232,5.088,15.58,71.33,1004,0,0,0,0,0,0,
20:59:00 16/06/2017,-0.2609,-0.06363,-0.1752,-0.1752,283.5,298.6,313.7,3.17,3.963,4.747,15.07,72.76,1005,0,0,0,0,0,0,
21:59:00 16/06/2017,-0.581,-0.4684,-0.09577,-0.09577,280.1,296.1,307.4,3.585,4.615,5.668,14.68,72.31,1005,0,0,0,0,0,0,
22:59:00 16/06/2017,-0.523,-0.4179,-0.07514,-0.07514,283.6,299.5,310.8,3.888,4.845,5.822,14.03,74.66,1006,0,0,0,0,0,0,
23:59:00 16/06/2017,-0.3915,-0.3182,-0.05767,-0.05767,286.6,302.3,318.6,3.707,4.665,5.552,13.81,76.55,1006,0,0,0,0,0,0,
00:59:00 17/06/2017,-0.6323,-0.5061,-0.129,-0.129,278.6,296.4,307.6,3.722,4.66,5.657,13.6,78.27,1006,0,0,0,0,0,0,
01:59:00 17/06/2017,-0.5891,-0.4539,-0.1424,-0.1424,284.5,301.2,305.4,3.59,4.38,5.16,13.47,79.5,1007,0,0,0,0,0,0,
02:59:00 17/06/2017,3.171,3.403,-0.1168,-0.1168,280.2,297.2,309,2.925,3.613,4.323,13.36,80.72,1007,0,0,0,0,0,0,
03:59:00 17/06/2017,9.569,9.768,0.02882,0.02882,278,293.8,309.5,3.108,3.79,4.512,13.49,80.74,1008,0.01,0.5,0.005,0,0,0,
04:59:00 17/06/2017,30.98,31.87,-0.5163,-0.5163,286.4,296.9,299.1,2.713,3.34,3.977,13.37,82.7,1008,0.21,9.833,0.205,0,0,0,
05:59:00 17/06/2017,104.6,105.5,1.578,1.578,291.1,302.6,309,3.015,3.747,4.413,13.69,81.81,1009,0,0,0,0,0,0,
06:59:00 17/06/2017,235.1,233.3,10.86,10.86,293.2,308.4,316.6,3.032,3.725,4.365,14.35,79.2,1009,0,0.1667,0,0,0,0,
07:59:00 17/06/2017,375.1,233.9,222.4,222.4,292.4,307.4,316,3.112,3.905,4.757,15.17,76.15,1010,0,0,0,0,0,0,
08:59:00 17/06/2017,632.1,191.8,613.1,613.1,298,309,321.2,3.295,3.928,4.54,16.72,71.53,1010,0,0,0,0,0,0,
09:59:00 17/06/2017,665.2,244.9,530.2,530.2,282.7,297,298.8,3.055,3.812,4.585,17.55,69.1,1011,0,0,0,0,0,0,
10:59:00 17/06/2017,789.4,193.6,716,716,288.5,305.8,299.7,2.772,3.5,4.177,18.28,65.21,1012,0,0,0,0,0,0,
11:59:00 17/06/2017,783.6,118.7,797.1,797.1,283.1,294,290.1,2.88,3.617,4.417,19.07,59.92,1012,0,0,0,0,0,0,
12:59:00 17/06/2017,817.3,70.8,921.8,921.8,276.1,297,302.8,3.095,3.735,4.368,19.64,53.27,1012,0,0,0,0,0,0,
13:59:00 17/06/2017,750.8,69.69,907.2,907.2,304.2,309.3,267.2,2.87,3.59,4.325,19.98,51.75,1013,0,0,0,0,0,0,
14:59:00 17/06/2017,651.1,66.65,881.2,881.2,296.1,310.9,312.8,3.388,4.178,4.968,20.21,50.22,1013,0,0,0,0,0,0,
15:59:00 17/06/2017,519.5,73.97,807,807,294.8,301.1,308.3,2.92,3.58,4.248,20.35,52.98,1013,0,0,0,0,0,0,
16:59:00 17/06/2017,383.7,63.15,755.3,755.3,302.7,316,301.6,2.59,3.173,3.795,20.16,53.54,1014,0,0,0,0,0,0,
17:59:00 17/06/2017,241.3,49.89,652.4,652.4,294.2,303.2,298.8,1.938,2.428,2.928,19.8,53.99,1014,0,0,0,0,0,0,
18:59:00 17/06/2017,116.7,51.07,369.9,369.9,295.7,308.3,302.1,2.028,2.46,2.865,18.81,55.79,1014,0,0,0,0,0,0,
19:59:00 17/06/2017,26.53,21.29,83.03,83.03,300.5,313.6,301.3,1.222,1.51,1.787,17.5,61.9,1014,0,0,0,0,0,0,
20:59:00 17/06/2017,-1.976,-2.457,-1.026,-1.026,287.1,294,300.3,0.8183,0.9317,1.057,15.92,67.91,1015,0,0,0,0,0,0,
21:59:00 17/06/2017,-3.362,-2.755,-1.03,-1.03,253.4,259.2,264.9,1.083,1.23,1.385,15.1,74.19,1015,0,0,0,0,0,0,
22:59:00 17/06/2017,-3.149,-2.282,-0.9137,-0.9137,253,261.2,269.4,1.16,1.36,1.545,14.32,79.88,1015,0,0,0,0,0,0,
23:59:00 17/06/2017,-2.625,-1.827,-0.774,-0.774,249.8,259.8,269.1,1.365,1.652,1.927,14.4,79.62,1015,0,0,0,0,0,0,
00:59:00 18/06/2017,-2.611,-1.844,-0.7123,-0.7123,250.2,261.9,275.2,1.642,1.99,2.328,14.29,81.26,1015,0,0,0,0,0,0,
01:59:00 18/06/2017,-2.234,-1.619,-0.6733,-0.6733,243,257.6,265.4,1.645,1.995,2.335,14.2,84.58,1015,0,0,0,0,0,0,
02:59:00 18/06/2017,2.9,3.418,-0.05667,-0.05667,246.8,259.4,271.6,2.04,2.442,2.845,14.11,86.84,1015,0,0,0,0,0,0,
03:59:00 18/06/2017,63.12,26.06,299,299,247.4,263.6,278.1,2.233,2.71,3.187,14.53,85.85,1015,0,0,0,0,0,0,
04:59:00 18/06/2017,166.1,123,215,215,268.6,280.2,284.1,2.275,2.79,3.305,15.03,83.95,1015,0,0,0,0,0,0,
05:59:00 18/06/2017,280.3,199.4,222.3,222.3,262.9,271.9,276.5,1.952,2.375,2.815,15.81,82.68,1015,0,0,0,0,0,0,
06:59:00 18/06/2017,367,254.1,261.6,261.6,261.6,277.4,294.1,2.263,2.85,3.415,16.81,77.88,1016,0,0,0,0,0,0,
07:59:00 18/06/2017,424.8,353,115.1,115.1,259.4,277,288.7,2.302,2.865,3.463,16.89,78.49,1016,0,0,0,0,0,0,
08:59:00 18/06/2017,660.3,205,627.4,627.4,257.9,275.1,287,2.345,2.937,3.493,17.81,75.4,1016,0,0,0,0,0,0,
09:59:00 18/06/2017,776.5,74.03,893.6,893.6,253,271.5,291.3,2.307,2.933,3.522,20.03,68.85,1016,0,0,0,0,0,0,
10:59:00 18/06/2017,821.4,74.24,902.7,902.7,273.8,289.7,293.3,2.607,3.197,3.782,21.67,63.26,1016,0,0,0,0,0,0,
11:59:00 18/06/2017,834.7,81.41,901.6,901.6,278.6,295.4,298.6,2.767,3.475,4.125,22.44,59.61,1016,0,0,0,0,0,0,
12:59:00 18/06/2017,761.7,103.3,822.6,822.6,284.4,296.1,303.4,2.412,2.943,3.512,22.6,60.81,1016,0,0,0,0,0,0,
13:59:00 18/06/2017,544.2,247.7,384,384,276.6,294.2,310.4,2.417,3.087,3.72,23.52,60.04,1016,0,0,0,0,0,0,
14:59:00 18/06/2017,556,265.4,428.8,428.8,268.6,283.1,297.7,2.623,3.308,3.975,24.13,59.58,1015,0,0,0,0,0,0,
15:59:00 18/06/2017,437.1,149.3,526.7,526.7,273.9,290.5,306.6,2.892,3.535,4.205,24.49,56.91,1015,0,0,0,0,0,0,
16:59:00 18/06/2017,356.7,65.91,687.4,687.4,282.8,298.8,314.2,2.837,3.517,4.13,24.56,56.38,1015,0,0,0,0,0,0,
17:59:00 18/06/2017,232.4,48.42,625.9,625.9,268.9,284.2,300.8,2.647,3.308,3.93,24.27,57.18,1015,0,0,0,0,0,0,
18:59:00 18/06/2017,107.3,32.01,441.4,441.4,275.5,290.5,300,2.303,2.85,3.363,23.48,58.24,1015,0,0,0,0,0,0,
19:59:00 18/06/2017,20.42,10.61,132.2,132.2,256.3,271.9,282,1.702,2.13,2.542,22.08,62.37,1015,0,0,0,0,0,0,
20:59:00 18/06/2017,-2.831,-2.05,-0.8523,-0.8523,253.2,269.1,284.6,1.022,1.278,1.537,20.44,69.68,1015,0,0,0,0,0,0,
21:59:00 18/06/2017,-3.407,-2.617,-0.8515,-0.8515,256.4,270.4,283.9,1.253,1.58,1.915,19.44,72.74,1015,0,0,0,0,0,0,
